,Property name,Order ID,Order time,Source,Dispatch type,Channel,Sales channel name,Sales channel type,Payment method,Is preorder,Refund status,Gross sales,Tax on gross sales,Tips,Delivery charges,Service charges,DRS charges,Packaging charges,Additional charges,Charges,Revenue,Refunds,Revenue after refunds,Discounts
269,20 - Chocoberry - Cafe Cardiff,ubereats.1F696.urbanpiper.1084730193,2/21/2026 22:39,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,15.3,0,0,0,0,0,0,0,0,15.3,0,15.3,0
270,20 - Chocoberry - Cafe Cardiff,428b8b77-b994-45f2-b03f-1d81b53c4ff6,2/21/2026 22:39,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,31.5,0,0,0,0,0,0,0,0,31.5,0,31.5,0
271,20 - Chocoberry - Cafe Cardiff,995e5ac4-f0ea-4e8d-8294-d5c377d5769f,2/21/2026 22:37,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
272,20 - Chocoberry - Cafe Cardiff,6d8d723b-b993-4cb7-ac18-26488d643842,2/21/2026 22:36,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
273,20 - Chocoberry - Cafe Cardiff,adbdc4d9-3e92-44bf-93d8-baea92f333aa,2/21/2026 22:36,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,33.25,0,0,0,0,0,0,0,0,33.25,0,33.25,0
274,20 - Chocoberry - Cafe Cardiff,ubereats.96622.urbanpiper.1084729189,2/21/2026 22:35,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,25.8,0,0,0,0,0,0,0,0,25.8,0,25.8,0
275,20 - Chocoberry - Cafe Cardiff,e6b12d40-80d5-4d82-8ae1-5135596f6bb7,2/21/2026 22:33,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,14.25,0,0,0,0,0,0,0,0,14.25,0,14.25,0
276,20 - Chocoberry - Cafe Cardiff,0a36bb89-2c3d-48fb-b71a-29a35ce347a4,2/21/2026 22:33,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,17.12,0,0,0,0,0,0,0,0,17.12,0,17.12,0
277,20 - Chocoberry - Cafe Cardiff,6122d9dd-760b-4715-8c37-d6c44a1496a9,2/21/2026 22:31,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,13.5,0,0,0,0,0,0,0,0,13.5,0,13.5,0
278,20 - Chocoberry - Cafe Cardiff,ubereats.5A2D9.urbanpiper.1084727941,2/21/2026 22:29,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,12,0,0,0,0,0,0,0,0,12,0,12,0
279,20 - Chocoberry - Cafe Cardiff,52260249-0bf3-4764-a37b-c5e32e95921b,2/21/2026 22:25,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
280,20 - Chocoberry - Cafe Cardiff,ubereats.5D443.urbanpiper.1084726585,2/21/2026 22:24,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,28.29,1.62,0,0,0,0,0,0,0,29.91,0,29.91,-4.29
281,20 - Chocoberry - Cafe Cardiff,c3fdad28-9794-4101-a376-03175ef33b03,2/21/2026 22:23,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,34.83,1.92,0,0,0,0,0,0,0,36.75,0,36.75,0
282,20 - Chocoberry - Cafe Cardiff,0773c78d-e977-404f-b1b2-bb9f8a354b6f,2/21/2026 22:20,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,4.12,0,0,0,0,0,0,0,0,4.12,0,4.12,0
283,20 - Chocoberry - Cafe Cardiff,17bbd36c-a877-4676-9087-70e0a05d84a3,2/21/2026 22:19,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
284,20 - Chocoberry - Cafe Cardiff,7099bc90-1808-4aa5-9b21-7684fb031e6c,2/21/2026 22:18,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
285,20 - Chocoberry - Cafe Cardiff,7b0869d8-6ebb-43c7-aa52-33294426defc,2/21/2026 22:18,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,4.12,0,0,0,0,0,0,0,0,4.12,0,4.12,0
286,20 - Chocoberry - Cafe Cardiff,09e16b64-4017-409e-9ea0-9543492b772f,2/21/2026 22:18,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,9.5,0,0,0,0,0,0,0,0,9.5,0,9.5,0
287,20 - Chocoberry - Cafe Cardiff,ad7d7e26-3c31-4954-9e62-3ec46e7a88ab,2/21/2026 22:16,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,15,0,0,0,0,0,0,0,0,15,0,15,0
288,20 - Chocoberry - Cafe Cardiff,ac9dc6cf-8b63-4fed-9bbb-79b15a2128a1,2/21/2026 22:15,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.83,0.17,0,0,0,0,0,0,0,9,0,9,0
289,20 - Chocoberry - Cafe Cardiff,dae32efa-1c09-4d6c-8986-3176d91545a6,2/21/2026 22:14,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8.99,1.51,0,0,0,0,0,0,0,10.5,0,10.5,0
290,20 - Chocoberry - Cafe Cardiff,ubereats.7D5B2.urbanpiper.1084724057,2/21/2026 22:13,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,13.21,0,0,0,0,0,0,0,0,13.21,0,13.21,-1.79
291,20 - Chocoberry - Cafe Cardiff,53607216-1e2c-47c0-82dc-a39feef73469,2/21/2026 22:12,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.5,0,0,0,0,0,0,0,0,5.5,0,5.5,0
292,20 - Chocoberry - Cafe Cardiff,995d4678-f8df-4800-b002-5fc39757e0a6,2/21/2026 22:11,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,22,0,0,0,0,0,0,0,0,22,0,22,0
293,20 - Chocoberry - Cafe Cardiff,a922f28a-ed28-46a1-8344-7c56002c0cae,2/21/2026 22:10,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,18.74,3.01,0,0,0,0,0,0,0,21.75,0,21.75,0
294,20 - Chocoberry - Cafe Cardiff,a2ffdd0d-a003-48f8-aaf0-a48593079c90,2/21/2026 22:06,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,6.5,0,0,0,0,0,0,0,0,6.5,0,6.5,0
295,20 - Chocoberry - Cafe Cardiff,89dce6ec-40d2-427c-b568-a69fe04620cd,2/21/2026 22:02,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,5.42,1.08,0,0,0,0,0,0,0,6.5,0,6.5,0
296,20 - Chocoberry - Cafe Cardiff,03e664e8-1153-4687-8e73-00531b4d6b77,2/21/2026 22:01,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0,0,0,0,0,0,0,8.5,0,8.5,0
297,20 - Chocoberry - Cafe Cardiff,41f9eaa4-e4ff-4b6a-9bd7-649bd82bd8fc,2/21/2026 22:00,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
298,20 - Chocoberry - Cafe Cardiff,84477887-ac75-4a8e-b3a0-d05e49ebf154,2/21/2026 22:00,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
299,20 - Chocoberry - Cafe Cardiff,39b54b57-a757-4521-9695-5c572296cbab,2/21/2026 21:59,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
300,20 - Chocoberry - Cafe Cardiff,297ada64-8d98-4e1d-94ad-fca47706fadc,2/21/2026 21:58,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,5.5,0,0,0,0,0,0,0,0,5.5,0,5.5,0
301,20 - Chocoberry - Cafe Cardiff,d84198c3-e825-4939-92a8-1b22f1b38489,2/21/2026 21:58,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7,0,0,0,0,0,0,0,0,7,0,7,0
302,20 - Chocoberry - Cafe Cardiff,0aa5aad8-feef-4c2e-ac81-22d2f76a6252,2/21/2026 21:57,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,5.5,0,0,0,0,0,0,0,0,5.5,0,5.5,0
303,20 - Chocoberry - Cafe Cardiff,ubereats.CAE39.urbanpiper.1084719892,2/21/2026 21:57,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,15.15,0.15,0,0,0,0,0,0,0,15.3,0,15.3,0
304,20 - Chocoberry - Cafe Cardiff,b0697e25-5185-4404-9f21-8fd4edc36b60,2/21/2026 21:57,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,14,0,0,0,0,0,0,0,0,14,0,14,0
305,20 - Chocoberry - Cafe Cardiff,49c569d1-2ed4-41c1-85b1-d8bac992f9c9,2/21/2026 21:56,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
306,20 - Chocoberry - Cafe Cardiff,ubereats.931DF.urbanpiper.1084719604,2/21/2026 21:56,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,37.51,0,0,0,0,0,0,0,0,37.51,0,37.51,-3.29
307,20 - Chocoberry - Cafe Cardiff,4c5f639a-da82-412b-b0d6-a8715b51cb04,2/21/2026 21:53,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
308,20 - Chocoberry - Cafe Cardiff,38073c06-7882-4c01-ad23-78bb802f02b2,2/21/2026 21:53,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,12,0,0,0,0,0,0,0,0,12,0,12,0
309,20 - Chocoberry - Cafe Cardiff,4d6890cc-7b93-4bfc-8324-1d58dca94fe5,2/21/2026 21:50,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,2.87,0.38,0,0,0,0,0,0,0,3.25,0,3.25,0
310,20 - Chocoberry - Cafe Cardiff,a31b0e4a-019a-4e1a-90d4-7f9e25060659,2/21/2026 21:50,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0.5,0,0,0,0,0,0,0,8,0,8,0
311,20 - Chocoberry - Cafe Cardiff,e0aab158-51b0-4979-a53b-2645befcd59c,2/21/2026 21:49,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0,0,0,0,0,0,0,8.5,0,8.5,0
312,20 - Chocoberry - Cafe Cardiff,ubereats.A5C72.urbanpiper.1084717332,2/21/2026 21:47,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.91,1.24,0,0,0,0,0,0,0,21.15,0,21.15,-2.79
313,20 - Chocoberry - Cafe Cardiff,e0bfb1d7-951f-4619-badb-bd967731aadb,2/21/2026 21:45,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,13,0,0,0,0,0,0,0,0,13,0,13,0
314,20 - Chocoberry - Cafe Cardiff,c1f23d1c-d2d0-46a6-ac78-3e1a29aa82e8,2/21/2026 21:44,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
315,20 - Chocoberry - Cafe Cardiff,bb1d6b8f-b5af-40e7-aef4-7cf1aed87a1c,2/21/2026 21:43,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,9.5,0,0,0,0,0,0,0,0,9.5,0,9.5,0
316,20 - Chocoberry - Cafe Cardiff,flipdish.178798742,2/21/2026 21:42,Flipdish,Collection,Flipdish,Chocoberry Cardiff,Web,Paid online,No,,21.4,0,0,0,0,0,0,0,0,21.4,0,21.4,-5.35
317,20 - Chocoberry - Cafe Cardiff,ubereats.AACB4.urbanpiper.1084714528,2/21/2026 21:37,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,48.6,0,0,0,0,0,0,0,0,48.6,0,48.6,0
318,20 - Chocoberry - Cafe Cardiff,49fd0a57-02fa-4550-9da3-4ac69de32b24,2/21/2026 21:33,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,27.67,0.83,0,0,0,0,0,0,0,28.5,0,28.5,0
319,20 - Chocoberry - Cafe Cardiff,200e28bb-21ed-457a-b199-474914a1602d,2/21/2026 21:28,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8.75,0,0,0,0,0,0,0,0,8.75,0,8.75,0
320,20 - Chocoberry - Cafe Cardiff,3fa0d9cb-4fb3-498f-8213-f3010c86b6f7,2/21/2026 21:24,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,16,0,0,0,0,0,0,0,0,16,0,16,0
321,20 - Chocoberry - Cafe Cardiff,3af03790-ba7e-403a-b8df-7a4923ead332,2/21/2026 21:23,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,25.75,0.5,0,0,0,0,0,0,0,26.25,0,26.25,0
322,20 - Chocoberry - Cafe Cardiff,51f159ba-1d46-4a3a-89c3-73176fdd9afd,2/21/2026 21:21,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,22.41,2.59,0,0,0,0,0,0,0,25,0,25,0
323,20 - Chocoberry - Cafe Cardiff,7b3c4980-149c-4518-bd5a-68362708a0ea,2/21/2026 21:18,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,1.67,0.33,0,0,0,0,0,0,0,2,0,2,0
324,20 - Chocoberry - Cafe Cardiff,ubereats.39C78.urbanpiper.1084708459,2/21/2026 21:17,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,8.4,0,0,0,0,0,0,0,0,8.4,0,8.4,0
325,20 - Chocoberry - Cafe Cardiff,ubereats.FCF5B.urbanpiper.1084707840,2/21/2026 21:15,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,25.5,0,0,0,0,0,0,0,0,25.5,0,25.5,0
326,20 - Chocoberry - Cafe Cardiff,204cbe8c-74fe-4fc9-bd8a-60932bf41b30,2/21/2026 21:13,In store,Collection,POS,Chocoberry Cardiff,POS,Credit,No,,16.42,1.08,0,0,0,0,0,0,0,17.5,0,17.5,0
327,20 - Chocoberry - Cafe Cardiff,ubereats.A06C2.urbanpiper.1084706588,2/21/2026 21:11,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,24,0,0,0,0,0,0,0,0,24,0,24,0
328,20 - Chocoberry - Cafe Cardiff,e53504de-c92e-47ea-bb08-72189a346afc,2/21/2026 21:10,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10.79,1.96,0,0,0,0,0,0,0,12.75,0,12.75,0
329,20 - Chocoberry - Cafe Cardiff,ubereats.3B199.urbanpiper.1084706302,2/21/2026 21:10,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,11.7,0,0,0,0,0,0,0,0,11.7,0,11.7,0
330,20 - Chocoberry - Cafe Cardiff,0e0d49c0-6d69-428f-8e79-8c6bdb69df3c,2/21/2026 21:08,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,15,0,0,0,0,0,0,0,0,15,0,15,0
331,20 - Chocoberry - Cafe Cardiff,33c1448f-0628-45ff-8d36-688474b89fed,2/21/2026 21:01,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6.83,1.17,0,0,0,0,0,0,0,8,0,8,0
332,20 - Chocoberry - Cafe Cardiff,7ffdb93a-1812-4ef4-8cb2-a8dd21040666,2/21/2026 21:00,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
333,20 - Chocoberry - Cafe Cardiff,50cc474f-fbe7-4c50-aea3-5350c4a11dd6,2/21/2026 21:00,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
334,20 - Chocoberry - Cafe Cardiff,e9454d5c-81f6-433c-809f-fcc99053515e,2/21/2026 20:59,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
335,20 - Chocoberry - Cafe Cardiff,2df12f43-8036-4866-9472-e9e7ed33a5f0,2/21/2026 20:59,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,9.5,0,0,0,0,0,0,0,0,9.5,0,9.5,0
336,20 - Chocoberry - Cafe Cardiff,ubereats.B4582.urbanpiper.1084701790,2/21/2026 20:56,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19.91,0,0,0,0,0,0,0,0,19.91,0,19.91,-2.29
337,20 - Chocoberry - Cafe Cardiff,f746bfda-b311-4789-9914-0391822a9bfb,2/21/2026 20:56,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,16.5,0,0,0,0,0,0,0,0,16.5,0,16.5,0
338,20 - Chocoberry - Cafe Cardiff,fb9e5678-e24a-42ff-a78f-625c8f7cddb1,2/21/2026 20:55,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
339,20 - Chocoberry - Cafe Cardiff,017dd4ac-6005-4c85-9071-b4c8457bccee,2/21/2026 20:54,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,33,0,0,0,0,0,0,0,0,33,0,33,0
340,20 - Chocoberry - Cafe Cardiff,ubereats.16298.urbanpiper.1084700997,2/21/2026 20:54,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,10.2,0,0,0,0,0,0,0,0,10.2,0,10.2,0
341,20 - Chocoberry - Cafe Cardiff,251cf750-dc4b-4dec-86cc-0a7fb4edb210,2/21/2026 20:53,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,25.5,0,0,0,0,0,0,0,0,25.5,0,25.5,0
342,20 - Chocoberry - Cafe Cardiff,ubereats.6DC17.urbanpiper.1084700251,2/21/2026 20:51,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,29.4,0,0,0,0,0,0,0,0,29.4,0,29.4,0
343,20 - Chocoberry - Cafe Cardiff,ubereats.699DE.urbanpiper.1084699736,2/21/2026 20:50,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,14.5,0.5,0,0,0,0,0,0,0,15,0,15,0
344,20 - Chocoberry - Cafe Cardiff,29559498-77b4-4d5f-8b92-35da96cd0733,2/21/2026 20:49,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,16,0,0,0,0,0,0,0,0,16,0,16,0
345,20 - Chocoberry - Cafe Cardiff,ubereats.894DB.urbanpiper.1084699616,2/21/2026 20:49,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,20.71,0,0,0,0,0,0,0,0,20.71,0,20.71,-3.29
346,20 - Chocoberry - Cafe Cardiff,d01c3e3a-f258-4d9b-a5f7-120fb714a808,2/21/2026 20:48,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,4.12,0,0,0,0,0,0,0,0,4.12,0,4.12,0
347,20 - Chocoberry - Cafe Cardiff,048fb558-d3f1-4e65-b3dd-9d73c77085e2,2/21/2026 20:47,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
348,20 - Chocoberry - Cafe Cardiff,e411f889-fde8-44dc-8605-e08e85fe6405,2/21/2026 20:38,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,14.59,1.16,0,0,0,0,0,0,0,15.75,0,15.75,0
349,20 - Chocoberry - Cafe Cardiff,ubereats.00426.urbanpiper.1084695282,2/21/2026 20:37,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,28.3,1.7,0,0,0,0,0,0,0,30,0,30,0
350,20 - Chocoberry - Cafe Cardiff,ubereats.E489D.urbanpiper.1084694310,2/21/2026 20:35,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,32.7,0,0,0,0,0,0,0,0,32.7,0,32.7,0
351,20 - Chocoberry - Cafe Cardiff,dcb6d44b-04d2-4bc9-a707-9bf38d7e20d4,2/21/2026 20:32,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
352,20 - Chocoberry - Cafe Cardiff,ubereats.3D8D6.urbanpiper.1084692192,2/21/2026 20:29,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,21,0,0,0,0,0,0,0,0,21,0,21,0
353,20 - Chocoberry - Cafe Cardiff,eef92d5f-cbe8-491b-867f-124414693c8d,2/21/2026 20:28,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
354,20 - Chocoberry - Cafe Cardiff,accbdf62-8bb9-49f1-9556-9eb6b611c2a5,2/21/2026 20:27,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,15,0,0,0,0,0,0,0,0,15,0,15,0
355,20 - Chocoberry - Cafe Cardiff,5ee4e1c9-2639-4d24-9c6a-f7f74e7e734e,2/21/2026 20:26,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,36.5,0,0,0,0,0,0,0,0,36.5,0,36.5,0
356,20 - Chocoberry - Cafe Cardiff,ubereats.BCD49.urbanpiper.1084690356,2/21/2026 20:24,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,25.02,2.09,0,0,0,0,0,0,0,27.11,0,27.11,-2.79
357,20 - Chocoberry - Cafe Cardiff,47b7c5af-1715-4350-bb98-5158e71af41a,2/21/2026 20:22,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,31.08,1.42,0,0,0,0,0,0,0,32.5,0,32.5,0
358,20 - Chocoberry - Cafe Cardiff,ubereats.832CA.urbanpiper.1084689090,2/21/2026 20:21,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,14.11,1.1,0,0,0,0,0,0,0,15.21,0,15.21,-2.79
359,20 - Chocoberry - Cafe Cardiff,43949549-06c5-4520-98e2-bcb348a2c5f7,2/21/2026 20:20,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,45.91,1.84,0,0,0,0,0,0,0,47.75,0,47.75,0
360,20 - Chocoberry - Cafe Cardiff,ubereats.E7F11.urbanpiper.1084687283,2/21/2026 20:16,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,9.6,0,0,0,0,0,0,0,0,9.6,0,9.6,0
361,20 - Chocoberry - Cafe Cardiff,ubereats.F8A09.urbanpiper.1084687226,2/21/2026 20:16,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,22.8,0,0,0,0,0,0,0,0,22.8,0,22.8,0
362,20 - Chocoberry - Cafe Cardiff,d5267ddd-d639-445e-b4fa-ff4bb4673f25,2/21/2026 20:10,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
363,20 - Chocoberry - Cafe Cardiff,383b391f-c2db-4e40-951f-36e0ac0d2209,2/21/2026 20:09,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,3,0,0,0,0,0,0,0,0,3,0,3,0
364,20 - Chocoberry - Cafe Cardiff,ubereats.8B60B.urbanpiper.1084684204,2/21/2026 20:08,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,20.1,0,0,0,0,0,0,0,0,20.1,0,20.1,0
365,20 - Chocoberry - Cafe Cardiff,ubereats.20E8A.urbanpiper.1084684163,2/21/2026 20:08,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,22.5,0,0,0,0,0,0,0,0,22.5,0,22.5,0
366,20 - Chocoberry - Cafe Cardiff,d78d4c39-8434-4cbb-b948-00c94eaf60a2,2/21/2026 20:07,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,13,0,0,0,0,0,0,0,0,13,0,13,0
367,20 - Chocoberry - Cafe Cardiff,a1cda005-1e39-41a5-9ab5-576d75ad50f4,2/21/2026 20:07,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
368,20 - Chocoberry - Cafe Cardiff,a9e938df-bdc0-45f7-bc26-7baa6b4fa07b,2/21/2026 20:06,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.83,0.17,0,0,0,0,0,0,0,9,0,9,0
369,20 - Chocoberry - Cafe Cardiff,da8d62f7-cf1a-4c6f-81f1-b7af02044a9d,2/21/2026 20:05,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,21.5,0,0,0,0,0,0,0,0,21.5,0,21.5,0
370,20 - Chocoberry - Cafe Cardiff,ubereats.030B3.urbanpiper.1084680715,2/21/2026 20:00,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,12,0,0,0,0,0,0,0,0,12,0,12,0
371,20 - Chocoberry - Cafe Cardiff,90a3b02b-314d-4807-907a-984bffcbb2aa,2/21/2026 19:54,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
372,20 - Chocoberry - Cafe Cardiff,ubereats.B187B.urbanpiper.1084678089,2/21/2026 19:54,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,11.4,0,0,0,0,0,0,0,0,11.4,0,11.4,0
373,20 - Chocoberry - Cafe Cardiff,b4d73392-5e4b-4351-b939-9684036d0a45,2/21/2026 19:52,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
374,20 - Chocoberry - Cafe Cardiff,4613f27b-447b-44cb-b119-d1d8f799afa9,2/21/2026 19:51,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,5.5,0,0,0,0,0,0,0,0,5.5,0,5.5,0
375,20 - Chocoberry - Cafe Cardiff,f97dec45-f15d-40b2-9dde-fd22a123c3bf,2/21/2026 19:51,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,14.75,0,0,0,0,0,0,0,0,14.75,0,14.75,0
