,Property name,Order ID,Order time,Source,Dispatch type,Channel,Sales channel name,Sales channel type,Payment method,Is preorder,Refund status,Gross sales,Tax on gross sales,Tips,Delivery charges,Service charges,DRS charges,Packaging charges,Additional charges,Charges,Revenue,Refunds,Revenue after refunds,Discounts
488,20 - Chocoberry - Cafe Cardiff,3d829429-c8c8-416b-999f-c0286d72d041,2/9/2026 23:09,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
489,20 - Chocoberry - Cafe Cardiff,c197950f-b4f3-4721-9aa4-1d692d2dfabc,2/9/2026 23:08,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,19,0,0,0,0,0,0,0,0,19,0,19,0
490,20 - Chocoberry - Cafe Cardiff,8a9d12fd-3374-48a7-bb72-03c7fb30971d,2/9/2026 23:06,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,6.83,0.17,0,0,0,0,0,0,0,7,0,7,0
491,20 - Chocoberry - Cafe Cardiff,1246c8c5-dca1-4ad6-8001-4c31fcc733af,2/9/2026 23:05,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,13.83,1.17,0,0,0,0,0,0,0,15,0,15,0
492,20 - Chocoberry - Cafe Cardiff,deliveroo.5047.urbanpiper.1074719986,2/9/2026 23:03,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,13.68,0,0,0,0,0,0,0,0,13.68,0,13.68,-3.42
493,20 - Chocoberry - Cafe Cardiff,ubereats.5BDDC.urbanpiper.1074719128,2/9/2026 22:55,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,14.4,0.6,0,0,0,0,0,0,0,15,0,15,0
494,20 - Chocoberry - Cafe Cardiff,a7aff3fb-0e00-4859-8f55-fd1fc23947b4,2/9/2026 22:55,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8.5,0,0,0,0,0,0,0,0,8.5,0,8.5,0
495,20 - Chocoberry - Cafe Cardiff,68d47f47-7792-481a-805f-961db986fdfb,2/9/2026 22:54,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8.5,0,0,0,0,0,0,0,0,8.5,0,8.5,0
496,20 - Chocoberry - Cafe Cardiff,36a2dd63-c701-44ee-8574-31141581f79c,2/9/2026 22:52,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,13.5,0,0,0,0,0,0,0,0,13.5,0,13.5,0
497,20 - Chocoberry - Cafe Cardiff,0f9a2efa-828b-4415-a73f-6b342c8ff338,2/9/2026 22:49,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,16,0,0,0,0,0,0,0,0,16,0,16,0
498,20 - Chocoberry - Cafe Cardiff,72f4508b-d070-435b-86a9-ba906e7168f6,2/9/2026 22:48,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,9.33,0.17,0,0,0,0,0,0,0,9.5,0,9.5,0
499,20 - Chocoberry - Cafe Cardiff,de3249ad-d2f7-499d-834a-8cd895f9f6e1,2/9/2026 22:47,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,2.5,0.5,0,0,0,0,0,0,0,3,0,3,0
500,20 - Chocoberry - Cafe Cardiff,f048260a-2304-4020-913c-6bae33090a54,2/9/2026 22:46,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10.41,2.09,0,0,0,0,0,0,0,12.5,0,12.5,0
501,20 - Chocoberry - Cafe Cardiff,0eff46fa-8731-466a-b6ae-c4e0fec6a6b0,2/9/2026 22:45,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,16.83,0.17,0,0,0,0,0,0,0,17,0,17,0
502,20 - Chocoberry - Cafe Cardiff,f283c8fb-25d3-48fa-bba3-1b4bfba0f2b5,2/9/2026 22:44,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10,2,0,0,0,0,0,0,0,12,0,12,0
503,20 - Chocoberry - Cafe Cardiff,2f9b4790-53f4-44bb-bffc-676228fd0858,2/9/2026 22:38,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10.2,2.05,0,0,0,0,0,0,0,12.25,0,12.25,0
504,20 - Chocoberry - Cafe Cardiff,d3862546-6fdc-43b4-a92d-0c4edec1e267,2/9/2026 22:37,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10.25,0,0,0,0,0,0,0,0,10.25,0,10.25,0
505,20 - Chocoberry - Cafe Cardiff,7dc5bd09-ecb9-415f-a7d3-125a73d0a5bd,2/9/2026 22:36,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,34.32,3.68,0,0,0,0,0,0,0,38,0,38,0
506,20 - Chocoberry - Cafe Cardiff,ubereats.D1C66.urbanpiper.1074716482,2/9/2026 22:32,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,8.5,1.7,0,0,0,0,0,0,0,10.2,0,10.2,0
507,20 - Chocoberry - Cafe Cardiff,ubereats.35EB4.urbanpiper.1074715880,2/9/2026 22:27,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,17.4,0,0,0,0,0,0,0,0,17.4,0,17.4,0
508,20 - Chocoberry - Cafe Cardiff,ubereats.BA06F.urbanpiper.1074713522,2/9/2026 22:10,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,9.6,0,0,0,0,0,0,0,0,9.6,0,9.6,0
509,20 - Chocoberry - Cafe Cardiff,a70a5bc8-7d1f-4659-966a-bbe3fa02b386,2/9/2026 22:05,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,20.5,0,0,0,0,0,0,0,0,20.5,0,20.5,0
510,20 - Chocoberry - Cafe Cardiff,deliveroo.8351.urbanpiper.1074711829,2/9/2026 21:58,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,14.85,0.15,0,0,0,0,0,0,0,15,0,15,0
511,20 - Chocoberry - Cafe Cardiff,c54cb03f-48ac-4983-bc57-98a52fc8f892,2/9/2026 21:52,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
512,20 - Chocoberry - Cafe Cardiff,ubereats.2758B.urbanpiper.1074710758,2/9/2026 21:51,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,17,0,0,0,0,0,0,0,0,17,0,17,0
513,20 - Chocoberry - Cafe Cardiff,cb28af5e-8a12-47b5-9c5a-876a2299d022,2/9/2026 21:50,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
514,20 - Chocoberry - Cafe Cardiff,deliveroo.2195.urbanpiper.1074710479,2/9/2026 21:49,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,12.9,0,0,0,0,0,0,0,0,12.9,0,12.9,0
515,20 - Chocoberry - Cafe Cardiff,997fe901-08a5-4484-8ae1-fe881a1f0b93,2/9/2026 21:48,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,12.5,0.5,0,0,0,0,0,0,0,13,0,13,0
516,20 - Chocoberry - Cafe Cardiff,9d4cae7a-87a5-4f9d-872b-3128cede3841,2/9/2026 21:48,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,8.83,0.17,0,0,0,0,0,0,0,9,0,9,0
517,20 - Chocoberry - Cafe Cardiff,ccb73314-cfc1-437f-9508-b1f0657b8a42,2/9/2026 21:47,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
518,20 - Chocoberry - Cafe Cardiff,ubereats.C28AF.urbanpiper.1074710047,2/9/2026 21:47,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,10.5,0,0,0,0,0,0,0,0,10.5,0,10.5,0
519,20 - Chocoberry - Cafe Cardiff,ffceffc6-4223-41e6-9703-e894322b478c,2/9/2026 21:47,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,11,0,0,0,0,0,0,0,0,11,0,11,0
520,20 - Chocoberry - Cafe Cardiff,ubereats.099B1.urbanpiper.1074708358,2/9/2026 21:36,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,24,0,0,0,0,0,0,0,0,24,0,24,0
521,20 - Chocoberry - Cafe Cardiff,d75e2073-952e-4c47-b6c1-de871df5e3f2,2/9/2026 21:35,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,33.08,2.17,0,0,0,0,0,0,0,35.25,0,35.25,0
522,20 - Chocoberry - Cafe Cardiff,ubereats.FD857.urbanpiper.1074707109,2/9/2026 21:29,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,71.21,2.3,0,0,0,0,0,0,0,73.51,0,73.51,-6.29
523,20 - Chocoberry - Cafe Cardiff,ubereats.8AEE0.urbanpiper.1074706251,2/9/2026 21:24,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,10.5,0,0,0,0,0,0,0,0,10.5,0,10.5,0
524,20 - Chocoberry - Cafe Cardiff,ubereats.1F9AE.urbanpiper.1074705955,2/9/2026 21:23,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,25.41,0,0,0,0,0,0,0,0,25.41,0,25.41,-5.79
525,20 - Chocoberry - Cafe Cardiff,ubereats.A221F.urbanpiper.1074704460,2/9/2026 21:15,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,12,2.4,0,0,0,0,0,0,0,14.4,0,14.4,0
526,20 - Chocoberry - Cafe Cardiff,deliveroo.4132.urbanpiper.1074703858,2/9/2026 21:12,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,22.14,0,0,0,0,0,0,0,0,22.14,0,22.14,0
527,20 - Chocoberry - Cafe Cardiff,50e006f1-5cf1-4f04-b97f-06184d41dc39,2/9/2026 21:08,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,13.75,2.75,0,0,0,0,0,0,0,16.5,0,16.5,0
528,20 - Chocoberry - Cafe Cardiff,ac8a6c29-3cc7-4d29-a9a7-02a487c80aa6,2/9/2026 21:00,In store,Collection,POS,Chocoberry Cardiff,POS,Credit,No,,20,0,0,0,0,0,0,0,0,20,0,20,0
529,20 - Chocoberry - Cafe Cardiff,4bda281d-c61b-4eab-811f-112cd15a980a,2/9/2026 21:00,In store,Collection,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
530,20 - Chocoberry - Cafe Cardiff,d08f85d2-03cb-44a4-a540-29becdbaa173,2/9/2026 21:00,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,14,0,0,0,0,0,0,0,0,14,0,14,0
531,20 - Chocoberry - Cafe Cardiff,92c59d71-8ab6-4e2c-98ee-4d95fc9777e2,2/9/2026 20:58,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,5,1,0,0,0,0,0,0,0,6,0,6,0
532,20 - Chocoberry - Cafe Cardiff,09431f66-766e-4662-9f0c-f5d93b814e1a,2/9/2026 20:56,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,13.25,2.25,0,0,0,0,0,0,0,15.5,0,15.5,0
533,20 - Chocoberry - Cafe Cardiff,78ddef0f-fecc-4282-a321-3d755d08d2be,2/9/2026 20:54,In store,Dine In,POS,Chocoberry Cardiff,POS,Mix,No,,16.58,1.42,0,0,0,0,0,0,0,18,0,18,0
534,20 - Chocoberry - Cafe Cardiff,c10d28fe-ac32-41bb-8b6d-a17c952f9363,2/9/2026 20:52,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,5.42,1.08,0,0,0,0,0,0,0,6.5,0,6.5,0
535,20 - Chocoberry - Cafe Cardiff,f652f5c8-5bcb-446c-ac4e-8e42837f29e5,2/9/2026 20:45,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8.5,0,0,0,0,0,0,0,0,8.5,0,8.5,0
536,20 - Chocoberry - Cafe Cardiff,deliveroo.7197.urbanpiper.1074698009,2/9/2026 20:44,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,14.4,0,0,0,0,0,0,0,0,14.4,0,14.4,-3.6
537,20 - Chocoberry - Cafe Cardiff,deliveroo.7173.urbanpiper.1074698002,2/9/2026 20:44,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,30.84,0,0,0,0,0,0,0,0,30.84,0,30.84,0
538,20 - Chocoberry - Cafe Cardiff,4b5dd917-e1c1-41f2-905c-ab2319f9ec2b,2/9/2026 20:39,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,13.5,0,0,0,0,0,0,0,0,13.5,0,13.5,0
539,20 - Chocoberry - Cafe Cardiff,deliveroo.6095.urbanpiper.1074695251,2/9/2026 20:33,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,11.4,0,0,0,0,0,0,0,0,11.4,0,11.4,0
540,20 - Chocoberry - Cafe Cardiff,54cc98f2-fb97-44f2-86da-2cd7f52c61d3,2/9/2026 20:32,In store,Collection,POS,Chocoberry Cardiff,POS,Cash,No,,18,0,0,0,0,0,0,0,0,18,0,18,0
541,20 - Chocoberry - Cafe Cardiff,b1c8e6dc-cc4c-4e7b-9414-6d784a9905b5,2/9/2026 20:20,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,9.5,0,0,0,0,0,0,0,0,9.5,0,9.5,0
542,20 - Chocoberry - Cafe Cardiff,df1bdd5d-a752-4747-a7fa-9fd8eac3f372,2/9/2026 20:20,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.75,0,0,0,0,0,0,0,0,8.75,0,8.75,0
543,20 - Chocoberry - Cafe Cardiff,ubereats.471A5.urbanpiper.1074690931,2/9/2026 20:16,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,17.4,0,0,0,0,0,0,0,0,17.4,0,17.4,0
544,20 - Chocoberry - Cafe Cardiff,1fa69241-b3b9-4009-bb65-3ef633c41f13,2/9/2026 20:15,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,18,0,0,0,0,0,0,0,0,18,0,18,0
545,20 - Chocoberry - Cafe Cardiff,263db18e-6d8c-479f-afb4-2457761fee64,2/9/2026 20:13,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7,0,0,0,0,0,0,0,0,7,0,7,0
546,20 - Chocoberry - Cafe Cardiff,91a9a48d-ac46-4f8b-911e-e99172fcbf85,2/9/2026 20:08,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
547,20 - Chocoberry - Cafe Cardiff,2f242aad-d737-4458-b960-a8308060a697,2/9/2026 20:07,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,0.01,0,0,0,0,0,0,0,0,0.01,0,0.01,0
548,20 - Chocoberry - Cafe Cardiff,ubereats.E47B0.urbanpiper.1074688387,2/9/2026 20:07,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,20.19,1.72,0,0,0,0,0,0,0,21.91,0,21.91,-4.79
549,20 - Chocoberry - Cafe Cardiff,30a816e6-5716-48d9-8b74-6e384bfdeaa8,2/9/2026 20:02,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6.5,0,0,0,0,0,0,0,0,6.5,0,6.5,0
550,20 - Chocoberry - Cafe Cardiff,35110a78-fa2e-40cc-b1cc-42e583fe4db8,2/9/2026 20:02,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
551,20 - Chocoberry - Cafe Cardiff,ubereats.22393.urbanpiper.1074686682,2/9/2026 20:01,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,24.9,0,0,0,0,0,0,0,0,24.9,0,24.9,0
552,20 - Chocoberry - Cafe Cardiff,3c26eab6-b83d-4065-b0e5-50503abb3004,2/9/2026 20:00,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7,0,0,0,0,0,0,0,0,7,0,7,0
553,20 - Chocoberry - Cafe Cardiff,88f62456-7e65-486f-b9c7-2481b652685b,2/9/2026 19:58,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,17.25,0,0,0,0,0,0,0,0,17.25,0,17.25,0
554,20 - Chocoberry - Cafe Cardiff,2225b8b3-ab49-4d56-a96c-971903489876,2/9/2026 19:46,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,12,0,0,0,0,0,0,0,0,12,0,12,0
555,20 - Chocoberry - Cafe Cardiff,f7eab431-f107-4823-bd85-8a6ebfe3ad35,2/9/2026 19:42,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
556,20 - Chocoberry - Cafe Cardiff,ubereats.D7408.urbanpiper.1074680318,2/9/2026 19:42,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,14.4,0,0,0,0,0,0,0,0,14.4,0,14.4,0
557,20 - Chocoberry - Cafe Cardiff,ubereats.D99D2.urbanpiper.1074675336,2/9/2026 19:28,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,15.71,0,0,0,0,0,0,0,0,15.71,0,15.71,-2.29
558,20 - Chocoberry - Cafe Cardiff,deliveroo.7498.urbanpiper.1074672528,2/9/2026 19:21,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,24.96,0,0,0,0,0,0,0,0,24.96,0,24.96,-6.24
559,20 - Chocoberry - Cafe Cardiff,cae42875-5946-4786-86f3-ce6ecd57d012,2/9/2026 19:18,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,28.08,1.42,0,0,0,0,0,0,0,29.5,0,29.5,0
560,20 - Chocoberry - Cafe Cardiff,deliveroo.7922.urbanpiper.1074665951,2/9/2026 19:05,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,19.3,2,0,0,0,0,0,0,0,21.3,0,21.3,0
561,20 - Chocoberry - Cafe Cardiff,ubereats.F7AE2.urbanpiper.1074664195,2/9/2026 19:01,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,24.1,1.7,0,0,0,0,0,0,0,25.8,0,25.8,0
562,20 - Chocoberry - Cafe Cardiff,726985cf-70f3-44b0-ba85-4d69863e5ef8,2/9/2026 18:47,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12,0,0,0,0,0,0,0,0,12,0,12,0
563,20 - Chocoberry - Cafe Cardiff,1fff975b-1b9d-4326-9a30-f85da7df120e,2/9/2026 18:33,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,19,0,0,0,0,0,0,0,0,19,0,19,0
564,20 - Chocoberry - Cafe Cardiff,2f1c73ea-2b18-42f2-a1d0-945249bca0d3,2/9/2026 17:47,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,20,1.5,0,0,0,0,0,0,0,21.5,0,21.5,0
565,20 - Chocoberry - Cafe Cardiff,e86127fb-e101-47d2-9d67-046e3a23daed,2/9/2026 17:45,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10.25,0,0,0,0,0,0,0,0,10.25,0,10.25,0
566,20 - Chocoberry - Cafe Cardiff,b50a4266-a0ea-4b53-b28a-f942d39703e0,2/9/2026 17:43,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,14,0,0,0,0,0,0,0,0,14,0,14,0
567,20 - Chocoberry - Cafe Cardiff,3004a78a-74d0-4138-925d-c8570ff8754a,2/9/2026 17:33,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
568,20 - Chocoberry - Cafe Cardiff,d945e53a-b28a-46af-86ae-7f4121f6391f,2/9/2026 17:07,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
569,20 - Chocoberry - Cafe Cardiff,d2dbab87-8850-46e2-bf0a-cb9d19821140,2/9/2026 17:00,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8.75,0,0,0,0,0,0,0,0,8.75,0,8.75,0
570,20 - Chocoberry - Cafe Cardiff,ubereats.46C58.urbanpiper.1074580171,2/9/2026 16:54,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,49,5.6,0,0,0,0,0,0,0,54.6,0,54.6,0
571,20 - Chocoberry - Cafe Cardiff,80f47b59-7e48-44df-8d20-99e2d9bc63df,2/9/2026 16:18,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,16.5,0,0,0,0,0,0,0,0,16.5,0,16.5,0
572,20 - Chocoberry - Cafe Cardiff,8f8d8dd5-6571-4fe8-9320-825ba2148dd4,2/9/2026 16:08,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8.5,0,0,0,0,0,0,0,0,8.5,0,8.5,0
573,20 - Chocoberry - Cafe Cardiff,3ced4ec5-e43f-4959-bf2a-86627a1c3ad6,2/9/2026 16:07,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,13.62,2.63,0,0,0,0,0,0,0,16.25,0,16.25,0
574,20 - Chocoberry - Cafe Cardiff,justeats.6hppmjbgyksxeclnhwe9ia,2/9/2026 15:19,Just Eat,Delivery,JustEatDirect,Chocoberry Cardiff - JustEat,Just Eat,Paid online,No,,10,2,0,4.49,1.32,0,0,0,5.81,17.81,0,17.81,0
575,20 - Chocoberry - Cafe Cardiff,04430a95-e858-43de-86e4-b9e5125653c2,2/9/2026 15:17,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
576,20 - Chocoberry - Cafe Cardiff,6b24150c-3143-4f08-9d5b-3dc61bc9f30b,2/9/2026 15:17,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,5.42,1.08,0,0,0,0,0,0,0,6.5,0,6.5,0
577,20 - Chocoberry - Cafe Cardiff,5dd4f56a-4507-49a3-9aaa-66a366ece4d5,2/9/2026 15:16,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,13,0,0,0,0,0,0,0,0,13,0,13,0
578,20 - Chocoberry - Cafe Cardiff,a83dbae3-bc19-48c1-8f86-2eaa63f0aa31,2/9/2026 15:11,In store,Collection,POS,Chocoberry Cardiff,POS,Cash,No,,16,0,0,0,0,0,0,0,0,16,0,16,0
579,20 - Chocoberry - Cafe Cardiff,824dbf18-90aa-46d8-9a36-6cdd9c91e491,2/9/2026 15:10,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,25.83,5.17,0,0,0,0,0,0,0,31,0,31,0
580,20 - Chocoberry - Cafe Cardiff,76be971a-0b69-4364-8b3b-825239bc734d,2/9/2026 14:46,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,2.5,0.5,0,0,0,0,0,0,0,3,0,3,0
581,20 - Chocoberry - Cafe Cardiff,ubereats.267A1.urbanpiper.1074427874,2/9/2026 14:36,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,23.1,2.4,0,0,0,0,0,0,0,25.5,0,25.5,0
582,20 - Chocoberry - Cafe Cardiff,eac0765b-0abd-4f5d-a673-ce81d7802fba,2/9/2026 14:31,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,3,0,0,0,0,0,0,0,0,3,0,3,0
583,20 - Chocoberry - Cafe Cardiff,6a99cd36-e9b0-49f6-a4fe-07bfab408a8c,2/9/2026 14:31,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,3,0,0,0,0,0,0,0,0,3,0,3,0
584,20 - Chocoberry - Cafe Cardiff,5c6d933a-d8c4-443b-86e1-29603b06526f,2/9/2026 14:06,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.5,0,0,0,0,0,0,0,0,8.5,0,8.5,0
585,20 - Chocoberry - Cafe Cardiff,2ee6b0bc-7f57-4f30-a2d9-16de2a2e42d8,2/9/2026 13:51,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,18.32,3.68,0,0,0,0,0,0,0,22,0,22,0
586,20 - Chocoberry - Cafe Cardiff,ubereats.79B45.urbanpiper.1074375844,2/9/2026 13:47,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,16.6,1.7,0,0,0,0,0,0,0,18.3,0,18.3,0
587,20 - Chocoberry - Cafe Cardiff,1b2ed27d-ac21-4873-8da6-71951a830336,2/9/2026 13:47,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,18.75,0,0,0,0,0,0,0,0,18.75,0,18.75,0
588,20 - Chocoberry - Cafe Cardiff,3d827e89-da90-481e-9eab-e694f5df89a6,2/9/2026 13:40,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
589,20 - Chocoberry - Cafe Cardiff,22d4895c-628d-48e9-a791-656f4921cc10,2/9/2026 13:23,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,31.66,6.34,0,0,0,0,0,0,0,38,0,38,0
590,20 - Chocoberry - Cafe Cardiff,ubereats.8C3AB.urbanpiper.1074343696,2/9/2026 13:11,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,19,2.5,0,0,0,0,0,0,0,21.5,0,21.5,0
591,20 - Chocoberry - Cafe Cardiff,1fab4d8e-2851-45ff-ac2a-3e0a2c7d0289,2/9/2026 13:02,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,4.16,0.84,0,0,0,0,0,0,0,5,0,5,0
592,20 - Chocoberry - Cafe Cardiff,cba29bb4-d4d5-4ccf-9b11-55ca92ce401c,2/9/2026 13:02,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
593,20 - Chocoberry - Cafe Cardiff,1da37e42-0831-4140-9b72-6216c4f5eb39,2/9/2026 12:14,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,11.95,2.3,0,0,0,0,0,0,0,14.25,0,14.25,0
594,20 - Chocoberry - Cafe Cardiff,480ae41a-a167-42e4-a16c-4c3501b11660,2/9/2026 12:13,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12.16,2.34,0,0,0,0,0,0,0,14.5,0,14.5,0
595,20 - Chocoberry - Cafe Cardiff,cc6c9c20-812d-4310-a8c3-e7615d5802de,2/9/2026 12:09,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6.92,1.08,0,0,0,0,0,0,0,8,0,8,0
