,Property name,Order ID,Order time,Source,Dispatch type,Channel,Sales channel name,Sales channel type,Payment method,Is preorder,Refund status,Gross sales,Tax on gross sales,Tips,Delivery charges,Service charges,DRS charges,Packaging charges,Additional charges,Charges,Revenue,Refunds,Revenue after refunds,Discounts
597,20 - Chocoberry - Cafe Cardiff,467c5a30-3a4b-47be-8fcd-50878286f142,2/17/2026 21:24,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,12,0,0,0,0,0,0,0,0,12,0,12,0
598,20 - Chocoberry - Cafe Cardiff,63bf758a-40ea-4f22-abaa-e14204cfd004,2/17/2026 21:23,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,23.83,0.17,0,0,0,0,0,0,0,24,0,24,0
599,20 - Chocoberry - Cafe Cardiff,bc479932-54da-43a9-81c2-4b650c56983f,2/17/2026 21:20,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
600,20 - Chocoberry - Cafe Cardiff,3a7a2da4-428d-4a54-b5db-01812d740dec,2/17/2026 21:14,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10.7,0,0,0,0,0,0,0,0,10.7,0,10.7,0
601,20 - Chocoberry - Cafe Cardiff,550a3102-f946-4988-a320-08339808ee6a,2/17/2026 21:10,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,31.74,1.76,0,0,0,0,0,0,0,33.5,0,33.5,0
602,20 - Chocoberry - Cafe Cardiff,deliveroo.9541.urbanpiper.1081572924,2/17/2026 21:09,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,20,4,0,0,0,0,0,0,0,24,0,24,0
603,20 - Chocoberry - Cafe Cardiff,ubereats.E4555.urbanpiper.1081571252,2/17/2026 21:02,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,9.6,0,0,0,0,0,0,0,0,9.6,0,9.6,0
604,20 - Chocoberry - Cafe Cardiff,e0826c5f-fe57-4e6e-89ee-71fcce14dbee,2/17/2026 20:59,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,18,0,0,0,0,0,0,0,0,18,0,18,0
605,20 - Chocoberry - Cafe Cardiff,deliveroo.4655.urbanpiper.1081570059,2/17/2026 20:57,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,15.36,0,0,0,0,0,0,0,0,15.36,0,15.36,-3.84
606,20 - Chocoberry - Cafe Cardiff,deliveroo.2743.urbanpiper.1081569973,2/17/2026 20:57,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,13.5,0.3,0,0,0,0,0,0,0,13.8,0,13.8,0
607,20 - Chocoberry - Cafe Cardiff,ubereats.893CE.urbanpiper.1081569604,2/17/2026 20:55,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,21.41,0,0,0,0,0,0,0,0,21.41,0,21.41,-0.79
608,20 - Chocoberry - Cafe Cardiff,ab6b3bee-1254-49c6-b11d-74a5fecc1f9b,2/17/2026 20:47,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,12.5,0,0,0,0,0,0,0,0,12.5,0,12.5,0
609,20 - Chocoberry - Cafe Cardiff,deliveroo.2215.urbanpiper.1081566540,2/17/2026 20:43,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,13.44,1.92,0,0,0,0,0,0,0,15.36,0,15.36,-3.84
610,20 - Chocoberry - Cafe Cardiff,deliveroo.2251.urbanpiper.1081566539,2/17/2026 20:43,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,9.6,0,0,0,0,0,0,0,0,9.6,0,9.6,0
611,20 - Chocoberry - Cafe Cardiff,7fcb3ebd-e080-4388-9b38-65ead6eda321,2/17/2026 20:43,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0,0,0,0,0,0,0,8.5,0,8.5,0
612,20 - Chocoberry - Cafe Cardiff,f7455270-5a22-4bca-9cc9-524e68a3074c,2/17/2026 20:43,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
613,20 - Chocoberry - Cafe Cardiff,02bdeca5-4438-45f2-a008-77413eb56d62,2/17/2026 20:42,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7,0,0,0,0,0,0,0,0,7,0,7,0
614,20 - Chocoberry - Cafe Cardiff,4a1ca8cb-b434-4aa4-a5a1-614721a1e2f2,2/17/2026 20:39,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,9.58,1.92,0,0,0,0,0,0,0,11.5,0,11.5,0
615,20 - Chocoberry - Cafe Cardiff,775960d5-5fa6-45e1-8a13-c81091860915,2/17/2026 20:37,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10.41,2.09,0,0,0,0,0,0,0,12.5,0,12.5,0
616,20 - Chocoberry - Cafe Cardiff,486f1d16-39a3-4bf0-820a-efe512e6d393,2/17/2026 20:34,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,31.25,0,0,0,0,0,0,0,0,31.25,0,31.25,0
617,20 - Chocoberry - Cafe Cardiff,ubereats.611DF.urbanpiper.1081563602,2/17/2026 20:33,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,12,2.4,0,0,0,0,0,0,0,14.4,0,14.4,0
618,20 - Chocoberry - Cafe Cardiff,ubereats.8BBC3.urbanpiper.1081562659,2/17/2026 20:30,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,20.93,4.19,0,0,0,0,0,0,0,25.11,0,25.11,-1.29
619,20 - Chocoberry - Cafe Cardiff,5798d80e-3b04-4107-bc66-72cb9b2205ff,2/17/2026 20:28,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12,0,0,0,0,0,0,0,0,12,0,12,0
620,20 - Chocoberry - Cafe Cardiff,deliveroo.6420.urbanpiper.1081561767,2/17/2026 20:27,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,22.16,1.36,0,0,0,0,0,0,0,23.52,0,23.52,-5.88
621,20 - Chocoberry - Cafe Cardiff,36f96d21-dbb2-4abf-a2f8-91130636a1cd,2/17/2026 20:21,In store,Collection,POS,Chocoberry Cardiff,POS,Credit,No,,19.75,0,0,0,0,0,0,0,0,19.75,0,19.75,0
622,20 - Chocoberry - Cafe Cardiff,ubereats.4F04B.urbanpiper.1081559836,2/17/2026 20:20,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,17.4,0,0,0,0,0,0,0,0,17.4,0,17.4,0
623,20 - Chocoberry - Cafe Cardiff,983441c3-d2d8-4eb3-afc7-fdff8e434347,2/17/2026 20:19,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,11,0,0,0,0,0,0,0,0,11,0,11,0
624,20 - Chocoberry - Cafe Cardiff,c4115720-ca08-4300-8fda-15acce2b9db8,2/17/2026 20:16,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,35.17,2.33,0,0,0,0,0,0,0,37.5,0,37.5,0
625,20 - Chocoberry - Cafe Cardiff,ubereats.471AE.urbanpiper.1081558010,2/17/2026 20:15,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,16.51,0,0,0,0,0,0,0,0,16.51,0,16.51,-1.79
626,20 - Chocoberry - Cafe Cardiff,ubereats.292D1.urbanpiper.1081557937,2/17/2026 20:14,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,31.9,1.7,0,0,0,0,0,0,0,33.6,0,33.6,0
627,20 - Chocoberry - Cafe Cardiff,ubereats.A4C89.urbanpiper.1081557925,2/17/2026 20:14,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,16.8,0,0,0,0,0,0,0,0,16.8,0,16.8,0
628,20 - Chocoberry - Cafe Cardiff,deliveroo.1247.urbanpiper.1081557633,2/17/2026 20:14,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,39.6,0,0,0,0,0,0,0,0,39.6,0,39.6,0
629,20 - Chocoberry - Cafe Cardiff,422392c1-5439-44ac-a8f7-becc355b289c,2/17/2026 20:13,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,16.5,0,0,0,0,0,0,0,0,16.5,0,16.5,0
630,20 - Chocoberry - Cafe Cardiff,15788006-afe1-45ac-bf9c-60a5c8976944,2/17/2026 20:03,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,22,0,0,0,0,0,0,0,0,22,0,22,0
631,20 - Chocoberry - Cafe Cardiff,1cc18121-c6cc-4f9c-9d54-395e63f76cf1,2/17/2026 20:02,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8.5,0,0,0,0,0,0,0,0,8.5,0,8.5,0
632,20 - Chocoberry - Cafe Cardiff,2b9b4b18-5dc3-4a13-a315-969a4d43257b,2/17/2026 19:59,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,10,0,0,0,0,0,0,0,0,10,0,10,0
633,20 - Chocoberry - Cafe Cardiff,dab77411-8ef6-49c4-bf39-c05bb5eadac3,2/17/2026 19:55,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
634,20 - Chocoberry - Cafe Cardiff,414057e4-511f-4f23-bd52-559303ad2823,2/17/2026 19:54,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,16.58,1.42,0,0,0,0,0,0,0,18,0,18,0
635,20 - Chocoberry - Cafe Cardiff,ubereats.A6F77.urbanpiper.1081549128,2/17/2026 19:49,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,11.7,0,0,0,0,0,0,0,0,11.7,0,11.7,0
636,20 - Chocoberry - Cafe Cardiff,ubereats.415A6.urbanpiper.1081545840,2/17/2026 19:41,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,15.91,0,0,0,0,0,0,0,0,15.91,0,15.91,-3.29
637,20 - Chocoberry - Cafe Cardiff,8e820edd-0625-46ab-9859-490df3efa86c,2/17/2026 19:40,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
638,20 - Chocoberry - Cafe Cardiff,4cdb06b4-a8e9-4c62-a879-bcb308f964d4,2/17/2026 19:39,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10,0,0,0,0,0,0,0,0,10,0,10,0
639,20 - Chocoberry - Cafe Cardiff,b0593f61-15ed-4817-9eca-ed932007c8bd,2/17/2026 19:39,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
640,20 - Chocoberry - Cafe Cardiff,6c858f29-1885-491d-b0ab-1fcb70cf067b,2/17/2026 19:34,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,15,0,0,0,0,0,0,0,0,15,0,15,0
641,20 - Chocoberry - Cafe Cardiff,deliveroo.7209.urbanpiper.1081543068,2/17/2026 19:33,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,16.9,1.7,0,0,0,0,0,0,0,18.6,0,18.6,0
642,20 - Chocoberry - Cafe Cardiff,cff26d4b-fdcb-4035-b164-b60a8e2d9310,2/17/2026 19:29,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,0.83,0.17,0,0,0,0,0,0,0,1,0,1,0
643,20 - Chocoberry - Cafe Cardiff,62daced7-ce37-42b6-8c5a-1e0d99e5071a,2/17/2026 19:25,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,3.33,0.67,0,0,0,0,0,0,0,4,0,4,0
644,20 - Chocoberry - Cafe Cardiff,ubereats.EDFBC.urbanpiper.1081539393,2/17/2026 19:25,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,21.6,0,0,0,0,0,0,0,0,21.6,0,21.6,0
645,20 - Chocoberry - Cafe Cardiff,c51fd3a3-f5d0-4988-b697-673fd9172a6a,2/17/2026 19:20,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8.75,0,0,0,0,0,0,0,0,8.75,0,8.75,0
646,20 - Chocoberry - Cafe Cardiff,55d25092-2bc7-470e-9b3e-fb5da75e696d,2/17/2026 19:16,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,25.25,0,0,0,0,0,0,0,0,25.25,0,25.25,0
647,20 - Chocoberry - Cafe Cardiff,6f5d3424-1b7c-4688-b92e-9820d559f035,2/17/2026 19:09,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12.58,1.42,0,0,0,0,0,0,0,14,0,14,0
648,20 - Chocoberry - Cafe Cardiff,437524ce-fc25-42f0-85de-6a2f8bc3e8a6,2/17/2026 19:08,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0,0,0,0,0,0,0,8.5,0,8.5,0
649,20 - Chocoberry - Cafe Cardiff,b9812c6b-952f-4920-a4fa-7692fc9bf3cc,2/17/2026 19:07,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,22.99,3.51,0,0,0,0,0,0,0,26.5,0,26.5,0
650,20 - Chocoberry - Cafe Cardiff,e9a29945-90e5-44df-a3bb-f3c1a20ad292,2/17/2026 19:06,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,12.83,0.17,0,0,0,0,0,0,0,13,0,13,0
651,20 - Chocoberry - Cafe Cardiff,64b934e1-2ea3-478b-8050-80eae4a62f1b,2/17/2026 19:05,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,31.66,4.34,0,0,0,0,0,0,0,36,0,36,0
652,20 - Chocoberry - Cafe Cardiff,deliveroo.9649.urbanpiper.1081526189,2/17/2026 18:57,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,16.16,1.12,0,0,0,0,0,0,0,17.28,0,17.28,-4.32
653,20 - Chocoberry - Cafe Cardiff,9c95d9ee-db1f-4634-84ea-70a9cdecde93,2/17/2026 18:56,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,14,0,0,0,0,0,0,0,0,14,0,14,0
654,20 - Chocoberry - Cafe Cardiff,ubereats.17A77.urbanpiper.1081523773,2/17/2026 18:53,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,34.8,5.4,0,0,0,0,0,0,0,40.2,0,40.2,0
655,20 - Chocoberry - Cafe Cardiff,0a7714ea-d15a-4784-aace-e4f343b3cf6d,2/17/2026 18:51,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,13.5,1.5,0,0,0,0,0,0,0,15,0,15,0
656,20 - Chocoberry - Cafe Cardiff,46f1bb23-35ef-44a1-af8b-c8a0f11bb437,2/17/2026 18:46,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,24.16,1.59,0,0,0,0,0,0,0,25.75,0,25.75,0
657,20 - Chocoberry - Cafe Cardiff,deliveroo.3209.urbanpiper.1081519544,2/17/2026 18:45,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,10,2,0,0,0,0,0,0,0,12,0,12,0
658,20 - Chocoberry - Cafe Cardiff,50892342-d2f6-4b96-a2bb-52b7bfd53140,2/17/2026 18:42,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,9.5,0,0,0,0,0,0,0,0,9.5,0,9.5,0
659,20 - Chocoberry - Cafe Cardiff,02be4c6e-123a-4399-9d2c-68f629c804b1,2/17/2026 18:41,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.33,1.67,0,0,0,0,0,0,0,10,0,10,0
660,20 - Chocoberry - Cafe Cardiff,e6a42c14-5650-4cc6-a7c5-df2448bd3962,2/17/2026 18:40,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
661,20 - Chocoberry - Cafe Cardiff,da50bda8-b999-461f-a181-568e7bc23934,2/17/2026 18:39,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7,0,0,0,0,0,0,0,0,7,0,7,0
662,20 - Chocoberry - Cafe Cardiff,67727dc5-1270-4b54-8620-6f4a8f5f69ad,2/17/2026 18:39,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,30,2,0,0,0,0,0,0,0,32,0,32,0
663,20 - Chocoberry - Cafe Cardiff,4c1df624-eabf-486e-9f59-e953063ab434,2/17/2026 18:38,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
664,20 - Chocoberry - Cafe Cardiff,10919d0a-5f59-4970-966f-4c191d7ce6bb,2/17/2026 18:38,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,6.75,0,0,0,0,0,0,0,0,6.75,0,6.75,-0.75
665,20 - Chocoberry - Cafe Cardiff,9a8e0c90-c801-42a6-aa76-4e5726c34d95,2/17/2026 18:36,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,5.42,1.08,0,0,0,0,0,0,0,6.5,0,6.5,0
666,20 - Chocoberry - Cafe Cardiff,24a1ec8a-827e-433d-b3ff-cd45d2a64db5,2/17/2026 18:33,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
667,20 - Chocoberry - Cafe Cardiff,deliveroo.9257.urbanpiper.1081512151,2/17/2026 18:31,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,20.1,3,0,0,0,0,0,0,0,23.1,0,23.1,0
668,20 - Chocoberry - Cafe Cardiff,7a667dd0-cee5-4449-a38d-a941306382be,2/17/2026 18:18,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,11.67,2.33,0,0,0,0,0,0,0,14,0,14,0
669,20 - Chocoberry - Cafe Cardiff,203a6665-d838-49f0-aef7-f9cfb5e2196a,2/17/2026 18:12,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.5,0,0,0,0,0,0,0,0,7.5,0,7.5,0
670,20 - Chocoberry - Cafe Cardiff,a8c483db-b4e5-46cb-98d1-62eae1fb19bd,2/17/2026 17:37,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,9.5,0,0,0,0,0,0,0,0,9.5,0,9.5,0
671,20 - Chocoberry - Cafe Cardiff,90c0752c-5321-430a-90ba-0dc5d36d5d3d,2/17/2026 17:36,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,19.16,3.84,0,0,0,0,0,0,0,23,0,23,0
672,20 - Chocoberry - Cafe Cardiff,4e6ccf5b-d39e-4910-a0b1-0e17cc1a38a3,2/17/2026 17:33,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0,0,0,0,0,0,0,8.5,0,8.5,0
673,20 - Chocoberry - Cafe Cardiff,64de680d-4163-43e4-8c02-6dcf7af70e39,2/17/2026 17:33,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0,0,0,0,0,0,0,8.5,0,8.5,0
674,20 - Chocoberry - Cafe Cardiff,ubereats.23262.urbanpiper.1081457329,2/17/2026 17:15,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,9.6,0,0,0,0,0,0,0,0,9.6,0,9.6,0
675,20 - Chocoberry - Cafe Cardiff,64f58ab5-400a-4b12-b2d5-ab8360f6fdae,2/17/2026 17:05,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,11.62,2.33,0,0,0,0,0,0,0,13.95,0,13.95,0
676,20 - Chocoberry - Cafe Cardiff,e02fde0b-b75b-4d14-9404-183184b4fa8a,2/17/2026 17:05,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,12.41,2.09,0,0,0,0,0,0,0,14.5,0,14.5,0
677,20 - Chocoberry - Cafe Cardiff,e1bdfea4-f13c-40e5-8f9f-8ae62f324bcc,2/17/2026 16:58,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,45,0,0,0,0,0,0,0,0,45,0,45,0
678,20 - Chocoberry - Cafe Cardiff,3db4bdcb-1ac7-4ed7-8870-9d25f31a64c8,2/17/2026 16:55,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,37.33,1.17,0,0,0,0,0,0,0,38.5,0,38.5,0
679,20 - Chocoberry - Cafe Cardiff,011c6273-2d9f-4d7d-b280-c27bdf9544d5,2/17/2026 16:43,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8,0.5,0,0,0,0,0,0,0,8.5,0,8.5,0
680,20 - Chocoberry - Cafe Cardiff,aaa5f80d-a5a7-4dfa-b409-f867f00304dd,2/17/2026 16:33,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,25,3.5,0,0,0,0,0,0,0,28.5,0,28.5,0
681,20 - Chocoberry - Cafe Cardiff,19b3480c-b2fa-4d59-be8a-6329e526e3f8,2/17/2026 16:27,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,6,0,0,0,0,0,0,0,0,6,0,6,0
682,20 - Chocoberry - Cafe Cardiff,5fed3122-366d-41e0-8072-e78429bc74ff,2/17/2026 16:26,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,5,0,0,0,0,0,0,0,0,5,0,5,0
683,20 - Chocoberry - Cafe Cardiff,78c52126-e997-428d-9f56-73a8add7bdf5,2/17/2026 16:22,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
684,20 - Chocoberry - Cafe Cardiff,d82759b7-4314-48b7-bf02-ce49fc033439,2/17/2026 16:08,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,22.5,0,0,0,0,0,0,0,0,22.5,0,22.5,0
685,20 - Chocoberry - Cafe Cardiff,ubereats.BAB09.urbanpiper.1081393396,2/17/2026 16:08,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,13.7,0,0,0,0,0,0,0,0,13.7,0,13.7,0
686,20 - Chocoberry - Cafe Cardiff,deliveroo.1681.urbanpiper.1081391170,2/17/2026 16:05,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,11.4,0,0,0,0,0,0,0,0,11.4,0,11.4,0
687,20 - Chocoberry - Cafe Cardiff,d18e0861-0d28-4154-8e76-9d19b0d02250,2/17/2026 16:03,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,14.33,1.67,0,0,0,0,0,0,0,16,0,16,0
688,20 - Chocoberry - Cafe Cardiff,8f7f9923-eeb6-43dd-997d-4735d8a0c01a,2/17/2026 15:55,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,26.34,2.16,0,0,0,0,0,0,0,28.5,0,28.5,0
689,20 - Chocoberry - Cafe Cardiff,7004771a-a06c-4ca1-a652-587d8172b81e,2/17/2026 15:53,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,32.96,3.79,0,0,0,0,0,0,0,36.75,0,36.75,0
690,20 - Chocoberry - Cafe Cardiff,143821f7-a135-4351-83dc-abde90bf0e5b,2/17/2026 15:50,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,28.33,3.17,0,0,0,0,0,0,0,31.5,0,31.5,0
691,20 - Chocoberry - Cafe Cardiff,dbae9f76-75fd-416b-a218-14157717b3aa,2/17/2026 15:47,In store,Take Away,POS,Chocoberry Cardiff,POS,Credit,No,,17.5,0,0,0,0,0,0,0,0,17.5,0,17.5,0
692,20 - Chocoberry - Cafe Cardiff,4fb94dc2-5e4d-4c4c-9d1c-7f286a128dfa,2/17/2026 15:09,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,10.83,2.17,0,0,0,0,0,0,0,13,0,13,0
693,20 - Chocoberry - Cafe Cardiff,767e8d21-f8ec-4659-b125-2ac3c9093fc4,2/17/2026 15:08,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,13.33,1.67,0,0,0,0,0,0,0,15,0,15,0
694,20 - Chocoberry - Cafe Cardiff,deliveroo.6916.urbanpiper.1081322197,2/17/2026 15:05,Deliveroo,Delivery,UrbanPiper,Chocoberry Cardiff - Deliveroo,Deliveroo,Paid online,No,,13.2,0,0,0,0,0,0,0,0,13.2,0,13.2,-3.3
695,20 - Chocoberry - Cafe Cardiff,ubereats.6D3EC.urbanpiper.1081311585,2/17/2026 14:57,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,12,0,0,0,0,0,0,0,0,12,0,12,0
696,20 - Chocoberry - Cafe Cardiff,7dff0ced-54ef-4805-b907-17567dd43328,2/17/2026 14:42,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,8.75,0,0,0,0,0,0,0,0,8.75,0,8.75,0
697,20 - Chocoberry - Cafe Cardiff,46f0f6d0-f01b-4662-96ef-802d608722b2,2/17/2026 14:41,In store,Dine In,POS,Chocoberry Cardiff,POS,Cash,No,,8,0,0,0,0,0,0,0,0,8,0,8,0
698,20 - Chocoberry - Cafe Cardiff,7586967c-116e-4782-9d65-f8ba3e4758ca,2/17/2026 14:40,In store,Take Away,POS,Chocoberry Cardiff,POS,Cash,No,,50.25,0,0,0,0,0,0,0,0,50.25,0,50.25,0
699,20 - Chocoberry - Cafe Cardiff,fae52000-dada-4bcb-9a00-dfff9e37c947,2/17/2026 14:29,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,7.08,1.42,0,0,0,0,0,0,0,8.5,0,8.5,0
700,20 - Chocoberry - Cafe Cardiff,48f1ae3c-dbe7-4584-b464-8bd49c46c9f6,2/17/2026 14:03,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,11.66,2.34,0,0,0,0,0,0,0,14,0,14,0
701,20 - Chocoberry - Cafe Cardiff,81c20cec-3af6-4aab-b9d6-9badf0a03038,2/17/2026 14:01,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,14.83,1.67,0,0,0,0,0,0,0,16.5,0,16.5,0
702,20 - Chocoberry - Cafe Cardiff,ubereats.27390.urbanpiper.1081232509,2/17/2026 13:46,Uber Eats,Delivery,UrbanPiper,Chocoberry Cardiff - Uber Eats,Uber Eats,Paid online,Yes,,5,1,0,0,0,0,0,0,0,6,0,6,0
703,20 - Chocoberry - Cafe Cardiff,e9f9e8c0-9312-4206-b0a2-bb34aa69dd18,2/17/2026 13:22,In store,Dine In,POS,Chocoberry Cardiff,POS,Credit,No,,19.33,3.67,0,0,0,0,0,0,0,23,0,23,0
